"TOA5","138k09-High Sage and Aspen TDR","CR1000","29826","CR1000.Std.32.04","CPU:138k09.11.CR1","8332","Geo_Soil_O2_CO2_TDR"
"TIMESTAMP","RECORD","BV_Min","O2_010_Avg","O2_010_Std","O2_050_Avg","O2_050_Std","CO2_010_Avg","CO2_010_Std","CO2_050_Avg","CO2_050_Std","wat010a_Avg","temp010a_Avg","rdial010a_Avg","scond010a_Avg","spwat010a_Avg","wat010a_Std","temp010a_Std","rdial010a_Std","scond010a_Std","spwat010a_Std","wat050a_Avg","temp050a_Avg","rdial050a_Avg","scond050a_Avg","spwat050a_Avg","wat050a_Std","temp050a_Std","rdial050a_Std","scond050a_Std","spwat050a_Std"
"TS","RN","V","mV","mV","mV","mV","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Min","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Std","Std","Std","Std","Std"
"TOA5","138k09-High Sage and Aspen TDR","CR1000","29826","CR1000.Std.32.04","CPU:138k09.10.CR1","17182","Geo_Soil_O2_CO2_TDR"
"TIMESTAMP","RECORD","BV_Min","O2_010_Avg","O2_010_Std","O2_050_Avg","O2_050_Std","CO2_010_Avg","CO2_010_Std","CO2_050_Avg","CO2_050_Std","wat010a_Avg","wat010a_Std","wat050a_Avg","wat050a_Std"
"TS","RN","V","mV","mV","mV","mV","","","","","","","",""
"","","Min","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2022-01-31 07:00:00",305,12.51,38.51,0.002,35.93,0.129,1594,42,359,78,9.651063,-0.5,5.699999,29.2766,1115.681,0.05407746,0,0,1.085732,41.25278,13.09362,0.8,7.199999,17.04255,422.5107,0.02444504,0,0,1.110059,27.24739
"2022-01-31 08:00:00",306,12.5,38.52,0.004,36.16,0.025,1567,45,373,77,9.646809,-0.5,5.699999,30.02128,1143.851,0.05399369,0,0,1.120208,42.40583,13.1,0.8,7.202127,16.80851,416.8298,0.0206284,0,0.01443054,0.640422,15.5964
"2022-01-31 09:00:00",307,12.5,38.58,0.086,36.29,0.118,1561,41,353,84,9.640426,-0.5,5.699999,29.42553,1120.766,0.04907445,0,0,1.026141,40.10317,13.09149,0.8,7.199999,16.82979,418.2553,0.0279041,0,0,0.8829146,22.15081
"2022-01-31 10:00:00",308,12.58,38.86,0.06,36.47,0.078,1556,43,341,81,9.646809,-0.5,5.699999,29.38298,1119.574,0.05399369,0,0,1.12142,43.90451,13.08936,0.8,7.199999,16.82979,418.4893,0.03083283,0,0,1.017279,25.84806
"2022-01-31 11:00:00",309,14.38,38.97,0.107,36.5,0,1551,38,318,73,9.644681,-0.5,5.699999,28.97872,1103.957,0.04971598,0,0,0.956264,37.10133,13.07872,0.8,7.199999,16.51064,410.3192,0.0409265,0,0,0.7107784,18.44267
"2022-01-31 12:00:00",310,14.67,38.99,0.097,36.5,0,1550,47,300,66,9.651063,-0.5,5.699999,29.17021,1111.617,0.05407747,0,0,0.9745517,37.20018,13.08936,0.8,7.199999,16.85106,418.617,0.03083283,0,0,0.7139558,18.76002
"2022-01-31 13:00:00",311,14.57,39.03,0.12,36.49,0.001,1548,41,302,84,9.640426,-0.5,5.699999,28.82979,1097.979,0.05323377,0,0,0.7240298,27.09832,13.08936,0.8,7.199999,16.68085,414.0213,0.03083283,0,0,0.774772,19.49958
"2022-01-31 14:00:00",312,14.28,39.06,0.115,36.49,0.001,1569,40,319,73,9.642552,-0.5021276,5.699999,29.08511,1107.872,0.05357284,0.01443049,0,1.027904,39.14817,13.08723,0.8,7.199999,16.74468,416.3192,0.03337116,0,0,0.7570403,20.40453
"2022-01-31 15:00:00",313,14.12,38.93,0.109,36.49,0.001,1572,39,336,65,9.646809,-0.5,5.699999,29.42553,1121.192,0.05399369,0,0,1.086565,42.73304,13.09149,0.8,7.199999,16.57447,410.2979,0.0279041,0,0,0.6100115,15.79781
"2022-01-31 16:00:00",314,13.38,38.87,0.052,36.49,0.001,1573,38,343,79,9.640426,-0.5,5.699999,29.14894,1110.149,0.05323377,0,0,0.7712582,29.83285,13.08723,0.8,7.199999,16.65957,413.8085,0.03337116,0,0,0.7794324,20.26908
"2022-01-31 17:00:00",315,13.15,38.86,0.034,36.49,0.002,1587,42,342,72,9.625532,-0.5,5.699999,29.57447,1125.447,0.05637275,0,0,1.125047,42.33243,13.08723,0.8,7.199999,16.6383,413.383,0.03337116,0,0,0.8611109,22.34217
"2022-01-31 18:00:00",316,12.88,38.88,0.047,36.5,0.002,1599,40,363,81,9.631914,-0.5,5.699999,29.78723,1133.979,0.05499063,0,0,1.070617,40.90544,13.09149,0.8,7.199999,16.89362,420.2766,0.0279041,0,0,0.8563664,21.07101
"2022-01-31 19:00:00",317,12.77,38.86,0,36.5,0,1618,42,355,78,9.634043,-0.5021276,5.699999,29.44681,1121.064,0.05168042,0.01443049,0,1.027464,38.76081,13.09149,0.8,7.199999,16.93617,420.1277,0.0279041,0,0,0.9086875,22.71621
"2022-01-31 20:00:00",318,12.74,38.89,0.056,36.5,0.002,1630,43,364,76,9.606383,-0.5042553,5.699999,29.3617,1116.192,0.0598019,0.02018476,0,0.8854746,34.09788,13.08723,0.8,7.199999,16.78723,417.5532,0.03337116,0,0,0.6502428,16.47023
"2022-01-31 21:00:00",319,12.71,38.83,0.074,36.51,0.002,1639,42,372,70,9.619149,-0.5,5.699999,29.46808,1121.021,0.05314875,0,0,0.9190899,35.60629,13.08723,0.8,7.199999,16.93617,421.2553,0.03337116,0,0,0.8354959,20.47777
"2022-01-31 22:00:00",320,12.69,38.88,0.055,36.51,0.001,1646,44,391,49,9.625532,-0.5042553,5.699999,29.68085,1129.574,0.05246289,0.02018475,0,1.204714,46.70038,13.09362,0.8,7.202127,16.95745,421.234,0.03198579,0,0.01443054,0.7425501,18.53256
"2022-01-31 23:00:00",321,12.67,38.88,0.034,36.51,0.001,1645,46,351,87,9.608511,-0.5127659,5.699999,29.70213,1129.234,0.05772185,0.03337104,0,1.109243,41.67821,13.09149,0.8,7.199999,17.21277,428.0425,0.0279041,0,0,0.7972338,19.99783
"2022-02-01 00:00:00",322,12.64,38.87,0.049,36.5,0,1649,45,359,75,9.614894,-0.5021276,5.699999,29.57447,1124.83,0.05826822,0.01443049,0,1.143803,44.33543,13.09149,0.8,7.202127,16.70213,414.6808,0.03470115,0,0.01443054,0.8484001,21.96041
"2022-02-01 01:00:00",323,12.62,38.86,0.049,36.51,0.001,1656,44,356,82,9.599999,-0.5063829,5.699999,29.59575,1124.681,0.05834594,0.02444495,0,1.104335,41.35786,13.08936,0.8,7.199999,17,422.7447,0.03083282,0,0,0.9453132,23.91338
"2022-02-01 02:00:00",324,12.6,38.7,0.134,36.5,0.034,1671,44,342,69,9.608511,-0.5021276,5.699999,29.59575,1125.192,0.06467514,0.01443051,0,0.9819558,36.2178,13.08936,0.8,7.199999,17.06383,424.5957,0.03083283,0,0,0.7552443,17.87743
"2022-02-01 03:00:00",325,12.58,38.6,0.094,36.5,0.041,1675,43,335,74,9.591489,-0.5106383,5.699999,29.3617,1115.234,0.05772195,0.03083272,0,1.040162,39.7322,13.09575,0.8,7.199999,17.08511,425.234,0.02018483,0,0,0.8951355,22.00697
"2022-02-01 04:00:00",326,12.34,38.55,0.054,36.43,0.104,1669,39,321,71,9.582978,-0.5106383,5.697872,29.53192,1121.192,0.07240298,0.03083272,0.01443048,1.217795,45.45123,13.08723,0.8,7.199999,16.91489,419.9575,0.03337116,0,0,0.985637,24.35461
"2022-02-01 05:00:00",327,12.54,38.55,0.041,36.47,0.083,1669,44,319,75,9.617022,-0.5042553,5.699999,29.59575,1125.745,0.05580784,0.02018476,0,1.160696,43.71108,13.09362,0.8,7.202127,16.89362,419.7872,0.03198579,0,0.01443054,0.9279132,23.40843
"2022-02-01 06:00:00",328,12.53,38.55,0.034,36.47,0.074,1671,42,355,83,9.587234,-0.5106383,5.699999,29.55319,1122.298,0.0569323,0.03083272,0,1.087815,42.15822,13.08936,0.8,7.199999,16.85106,418.8298,0.03083283,0,0,0.7983686,20.40893
"2022-02-01 07:00:00",329,12.53,38.56,0.053,36.46,0.087,1670,41,320,54,9.6,-0.5108696,5.7,29.34783,1115.261,0.06593798,0.0311257,0,1.047095,39.56307,13.09348,0.8,7.2,16.8913,420.5652,0.024691,0,0,0.6987025,17.74536
"2022-02-01 08:00:00",330,12.51,38.54,0.001,36.43,0.104,1663,42,345,84,9.593616,-0.5042553,5.699999,29.3617,1115.426,0.06653824,0.02018476,0,1.311577,50.28926,13.09362,0.8,7.199999,17.06383,424.1064,0.02444504,0,0,0.8354959,20.90326
"2022-02-01 09:00:00",331,12.53,38.57,0.052,36.49,0.07,1667,43,347,84,9.593616,-0.5148936,5.699999,29.21277,1109.723,0.06966253,0.03560255,0,1.070617,41.36537,13.0766,0.8,7.199999,16.95745,423.2553,0.04234005,0,0,0.9215493,23.56563
"2022-02-01 10:00:00",332,13.1,38.74,0.096,36.51,0.025,1658,44,337,72,9.580851,-0.5148936,5.697872,28.78723,1092.787,0.06062904,0.03560256,0.01443048,0.6502428,26.20536,13.07447,0.8,7.199999,16.87234,420.4043,0.04360421,0,0,0.7030941,18.08451
"2022-02-01 11:00:00",333,13.91,38.82,0.077,36.5,0.024,1646,38,316,76,9.580851,-0.5127659,5.697872,28.97872,1100.064,0.0703738,0.03337104,0.01443048,0.956264,37.13254,13.06809,0.8,7.199999,16.68085,416.1277,0.04661487,0,0,0.6874679,18.40284
"2022-02-01 12:00:00",334,14.14,38.86,0.024,36.5,0.001,1642,35,303,72,9.582978,-0.5085106,5.697872,28.80851,1093.702,0.06626562,0.027904,0.01443048,0.815757,31.01401,13.07234,0.8,7.199999,16.65957,415.617,0.04473165,0,0,0.7794324,20.00059
"2022-02-01 13:00:00",335,14.71,38.68,0.141,36.46,0.094,1642,49,310,74,9.568085,-0.5085106,5.699999,28.91489,1096.851,0.06225001,0.027904,0,0.8462631,32.48239,13.05532,0.8,7.199999,16.78723,420.0213,0.04971644,0,0,0.7419403,18.63592
"2022-02-01 14:00:00",336,14.62,38.53,0.001,36.19,0.075,1635,44,279,53,9.557446,-0.5085106,5.697872,28.78723,1091.383,0.07069474,0.027904,0.01443048,1.090309,41.21121,13.06383,0.8,7.199999,16.74468,418.7234,0.0480495,0,0,0.7570403,20.37907
"2022-02-01 15:00:00",337,13.68,38.53,0,36.15,0.034,1634,36,324,65,9.580851,-0.5170212,5.697872,29.19149,1108.149,0.07333486,0.03758197,0.01443048,1.103925,42.61205,13.07021,0.8,7.199999,16.70213,416.4255,0.04573248,0,0,0.5803481,15.56694
"2022-02-01 16:00:00",338,13.23,38.53,0,36.1,0.087,1640,42,361,76,9.544681,-0.5297872,5.695745,29.25532,1108.383,0.06781875,0.04573232,0.02018473,1.119804,42.3318,13.07872,0.8,7.199999,16.61702,413.3192,0.0409265,0,0,0.8642594,21.86623
"2022-02-01 17:00:00",339,12.98,38.53,0.002,35.9,0.109,1638,42,347,75,9.557446,-0.5212766,5.699999,29.31915,1111.574,0.06100124,0.04092636,0,0.9915898,37.64998,13.07872,0.8,7.199999,16.85106,420.2553,0.0409265,0,0,1.071462,27.45865
"2022-02-01 18:00:00",340,12.86,38.53,0.002,35.93,0.108,1634,41,345,83,9.561702,-0.5170212,5.699999,29.31915,1111.83,0.05669336,0.03758197,0,1.11291,42.05332,13.07872,0.8,7.199999,17.10638,426.1915,0.04092649,0,0,1.07652,26.85472
"2022-02-01 19:00:00",341,12.75,38.53,0,35.92,0.104,1633,39,297,69,9.529787,-0.5170212,5.697872,29.85106,1130.106,0.05016967,0.03758197,0.01443048,1.166532,44.2037,13.08085,0.8,7.202127,16.97872,422.4893,0.04442694,0,0.01443053,0.956264,23.94486
"2022-02-01 20:00:00",342,12.72,38.53,0.001,35.92,0.091,1638,42,368,75,9.551064,-0.5170212,5.699999,29.70213,1125.745,0.06144489,0.03758197,0,1.183484,44.13108,13.0766,0.8,7.199999,16.76596,416.7021,0.04234005,0,0,0.8306051,22.0405
"2022-02-01 21:00:00",343,12.69,38.54,0.001,35.83,0.001,1642,41,348,78,9.551064,-0.5297872,5.699999,29.14894,1104.745,0.05787872,0.04573232,0,0.9888468,37.70742,13.08085,0.8,7.199999,16.97872,422.9149,0.03934747,0,0,0.8870069,22.72203
"2022-02-01 22:00:00",344,12.66,38.54,0.001,35.84,0.024,1636,40,350,82,9.538298,-0.5127659,5.697872,29.3617,1112.064,0.05669341,0.03337104,0.01443048,1.080298,41.63795,13.07447,0.8,7.197872,16.59575,413.5745,0.04823756,0,0.01443048,0.7898175,19.88878
"2022-02-01 23:00:00",345,12.64,38.54,0.001,35.91,0.104,1625,42,337,79,9.546808,-0.5234042,5.695745,29.46808,1116.553,0.07101421,0.0423399,0.02018473,1.182336,44.25257,13.08936,0.8,7.199999,16.87234,419.0425,0.03083282,0,0,0.7886703,21.11665
"2022-02-02 00:00:00",346,12.61,38.54,0,35.94,0.123,1614,45,369,80,9.523404,-0.5234042,5.689361,29.34043,1110.319,0.06261274,0.0423399,0.03083269,1.037111,39.71286,13.07234,0.8,7.199999,16.70213,416.4681,0.04473165,0,0,0.8484001,21.71268
"2022-02-02 01:00:00",347,12.32,38.54,0,35.94,0.113,1622,40,333,82,9.538298,-0.5276595,5.697872,29.3617,1112.043,0.06032968,0.04473149,0.01443048,1.359373,51.17719,13.08085,0.8,7.199999,16.82979,419.4468,0.03934747,0,0,1.017279,24.83546
"2022-02-02 02:00:00",348,12.55,38.54,0.001,36.04,0.119,1625,43,352,87,9.517021,-0.5276595,5.691489,29.46808,1114.766,0.0558082,0.04473149,0.02790397,1.04883,39.72952,13.0766,0.8,7.199999,16.97872,422.3617,0.04234005,0,0,0.8118632,20.74816
"2022-02-02 03:00:00",349,12.54,38.54,0.001,36.15,0.061,1626,43,355,77,9.517021,-0.5276595,5.691489,29.3617,1110.745,0.0594986,0.04473149,0.02790397,1.080298,40.4877,13.08723,0.8,7.199999,16.78723,417.5319,0.03337116,0,0,0.8234895,20.88454
"2022-02-02 04:00:00",350,12.51,38.54,0,36.19,0.056,1629,43,357,74,9.534042,-0.5361702,5.695745,29.42553,1114.234,0.05934623,0.04804932,0.02018473,1.086565,42.31152,13.07234,0.8,7.199999,17.10638,426.0425,0.04473165,0,0,1.07652,26.59624
"2022-02-02 05:00:00",351,12.53,38.54,0,36.23,0.093,1635,41,363,73,9.512766,-0.5404255,5.689361,29.23404,1105.489,0.06055442,0.04907474,0.03083269,1.056142,39.88434,13.08298,0.8,7.199999,16.85106,419.2553,0.0375821,0,0,0.7139558,17.43006
"2022-02-02 06:00:00",352,12.51,38.56,0.063,36.39,0.13,1635,41,356,79,9.519149,-0.5382978,5.689361,29.14894,1102.83,0.0606292,0.04861132,0.03083269,1.051417,40.25573,13.08511,0.8,7.199999,17.10638,425.5107,0.03560269,0,0,0.9505663,23.8371
"2022-02-02 07:00:00",353,12.51,38.67,0.113,36.5,0.041,1633,41,348,80,9.514894,-0.5468085,5.691489,29.34043,1109.787,0.05449488,0.04989805,0.02790397,1.207716,45.8118,13.08511,0.8,7.199999,17.08511,425.0213,0.03560269,0,0,1.027904,26.51173
"2022-02-02 08:00:00",354,12.5,38.88,0.05,36.51,0.001,1632,46,345,81,9.510638,-0.5255319,5.693616,29.17021,1103.106,0.04719395,0.04360405,0.02444492,1.097757,41.47865,13.06809,0.8,7.199999,16.91489,422.1702,0.04661487,0,0,0.6788535,17.32704
"2022-02-02 09:00:00",355,12.5,39.16,0.096,36.51,0.002,1627,43,345,80,9.504255,-0.5361702,5.691489,29.53192,1116.426,0.04593003,0.04804932,0.02790397,0.9860961,37.76678,13.06809,0.8,7.199999,16.87234,420.8511,0.04661487,0,0,0.8658294,21.60179
"2022-02-02 10:00:00",356,12.54,39.21,0.034,36.52,0.001,1624,39,335,80,9.504255,-0.5319149,5.691489,29.53192,1116.447,0.04593002,0.0466147,0.02790397,1.108018,42.84748,13.08085,0.8,7.199999,16.87234,420.8936,0.03934747,0,0,0.7886703,19.93738
"2022-02-02 11:00:00",357,12.69,39.22,0.001,36.51,0.001,1623,47,330,77,9.510638,-0.5276595,5.695745,29.10638,1100.681,0.04244684,0.04473149,0.02018473,1.015498,38.98123,13.07021,0.8,7.202127,16.74468,417.1489,0.05016961,0,0.01443054,0.7570403,18.40326
"2022-02-02 12:00:00",358,14.12,39.22,0,36.51,0,1603,39,282,81,9.510638,-0.5255319,5.693616,28.7234,1086.128,0.04719395,0.04360405,0.02444492,0.7635897,28.88393,13.0383,0.8,7.199999,16.80851,421.7021,0.0486115,0,0,0.815757,21.32815
"2022-02-02 13:00:00",359,13.9,39.21,0.001,36.51,0.001,1601,37,314,66,9.504255,-0.5319149,5.678723,29.06383,1098.638,0.06828454,0.0466147,0.04092631,1.039727,39.63419,13.06383,0.8,7.199999,16.55319,413.383,0.0480495,0,0,0.8705223,22.11724
"2022-02-02 14:00:00",360,14.04,39.21,0.025,36.51,0.001,1610,40,302,81,9.517021,-0.5297872,5.693616,29.29787,1108.34,0.05185576,0.04573232,0.02444492,0.9433957,36.33489,13.07021,0.8,7.199999,16.42553,409.7021,0.04573247,0,0,0.6100115,15.01335
"2022-02-02 15:00:00",361,14.07,39.07,0.121,36.5,0.001,1604,38,314,77,9.495745,-0.5468085,5.689361,29.17021,1102.213,0.04103697,0.04989805,0.03083269,1.037984,39.56193,13.04255,0.8,7.197872,16.68085,417.8298,0.0535733,0,0.01443048,0.6874679,18.50281
"2022-02-02 16:00:00",362,13.49,39.02,0.129,36.5,0.002,1606,37,329,70,9.510638,-0.5425532,5.689361,29.04255,1098.234,0.05548277,0.04944235,0.03083269,0.7706711,29.39041,13.05319,0.8,7.199999,16.80851,420.5957,0.04989822,0,0,0.9595721,25.64708
"2022-02-02 17:00:00",363,13.2,38.99,0.121,36.5,0,1616,41,348,82,9.487234,-0.5446808,5.67234,29.34043,1107.936,0.06397172,0.04971627,0.04473143,1.096932,41.20132,13.05532,0.8,7.199999,16.6383,415.9149,0.04971644,0,0,0.6972753,18.09999
"2022-02-02 18:00:00",364,12.93,38.99,0.111,36.51,0.001,1615,42,330,75,9.485106,-0.5425532,5.676596,29.23404,1103.936,0.05449488,0.04944235,0.04233985,0.9938698,37.62944,13.08298,0.8,7.199999,16.80851,417.3404,0.0375821,0,0,0.815757,20.61942
"2022-02-02 19:00:00",365,12.76,39.01,0.115,36.51,0.001,1616,46,338,82,9.491488,-0.5446808,5.674468,28.91489,1092.234,0.0646755,0.04971627,0.04360401,0.7671385,29.79163,13.0617,0.8,7.197872,16.97872,424.0851,0.05280732,0,0.01443048,0.956264,24.99347
"2022-02-02 20:00:00",366,12.71,39.08,0.122,36.51,0.001,1617,45,342,81,9.482608,-0.5565218,5.667391,29.15217,1100.674,0.06693418,0.04957285,0.04687791,1.062552,40.49855,13.07174,0.8,7.2,16.76087,417.8478,0.04502694,0,0,0.83886,21.61518
"2022-02-02 21:00:00",367,12.68,39.11,0.103,36.51,0,1614,41,352,74,9.474468,-0.5446808,5.665957,29.06383,1096.681,0.06002889,0.04971627,0.04738519,0.9764079,37.12378,13.07234,0.8,7.199999,16.97872,422.9149,0.04473165,0,0,0.8870069,22.15019
"2022-02-02 22:00:00",368,12.65,39.18,0.057,36.5,0.001,1614,40,355,75,9.461701,-0.5510638,5.659574,29.19149,1100.872,0.05280732,0.04998869,0.04907469,1.023933,38.6675,13.05957,0.8,7.199999,16.78723,419.1064,0.04907491,0,0,0.8976605,21.27853
"2022-02-02 23:00:00",369,12.63,39.2,0.024,36.5,0,1605,42,333,78,9.474468,-0.5446808,5.670212,29.31915,1106.362,0.0524633,0.04971627,0.04573226,1.053997,39.08279,13.05957,0.8,7.199999,16.80851,420.0213,0.04907493,0,0,0.7333484,18.25644
"2022-02-03 00:00:00",370,12.59,39.2,0.034,36.5,0,1592,41,355,82,9.491488,-0.5489361,5.676596,29.46808,1113.192,0.06129751,0.04998869,0.04233985,0.9860961,36.99606,13.06596,0.8,7.199999,17.17021,428.3192,0.04738541,0,0,0.9066926,22.15718
"2022-02-03 01:00:00",371,12.57,39.16,0.074,36.5,0,1597,41,348,75,9.489361,-0.5531915,5.674468,29.10638,1099.255,0.06268501,0.04989805,0.04360401,0.9505663,36.65797,13.07234,0.8,7.199999,17.08511,425.8298,0.04473165,0,0,0.8207362,20.68438
"2022-02-03 02:00:00",372,12.54,39.15,0.077,36.5,0,1606,43,346,81,9.47234,-0.5680851,5.663829,29.06383,1096.596,0.06085278,0.0466147,0.04804927,1.039727,40.3425,13.05319,0.8,7.199999,16.65957,417,0.04989823,0,0,0.6927158,17.79074
"2022-02-03 03:00:00",373,12.53,39.13,0.103,36.5,0,1612,43,322,75,9.468084,-0.5404255,5.665957,29.29787,1105.34,0.05097529,0.04907474,0.04738519,1.008789,38.41502,13.04255,0.8,7.197872,17.02128,426.4893,0.0535733,0,0.01443048,0.9337493,23.83174
